id,nombre,volumen,precio,marca,categoria
55544,PARAMOUNT MELON LIQUEUR,750,7.95,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
368337,ARROW CREME DE MENTHE WHITE,750,6.75,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
322717,KAHLUA W/ABSOLUT 50ML & WHITE RUSSIAN GLASS,800,16.49,PERNOD RICARD USA/AUSTIN NICHOLS,DECANTERS & SPECIALTY PACKAGES
166683,ARROW PEPPERMINT SCHNAPPS MINI,500,6.83,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
308991,ARROW PEPPERMINT SCHNAPPS,375,3.39,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
336861,ARROW PEPPERMINT SCHNAPPS,750,5.25,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
139243,ARROW PEPPERMINT SCHNAPPS,1000,5.76,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
465833,ARROW PEPPERMINT SCHNAPPS,1750,10.5,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
146630,ARROW PEPPERMINT SCHNAPPS TO GO,750,5.96,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
153666,PARAMOUNT PEPPERMINT SCHNAPPS TRAVELER,750,5.63,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
271321,PARAMOUNT PEPPERMINT SCHNAPPS,750,5.63,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
247326,PARAMOUNT PEPPERMINT SCHNAPPS,1000,6.09,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
372523,PARAMOUNT PEPPERMINT SCHNAPPS,1750,10.88,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
208529,THUNDER 101 PEPPERMINT SCHNAPPS,750,12.0,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
323381,PARAMOUNT ANISETTE,750,7.13,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
309440,PARAMOUNT BLUE CURACAO,750,7.13,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
15844,ARROW PEPPERMINT SCHNAPPS,502,0.62,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
270938,ARROW PEPPERMINT SCHNAPPS,200,1.98,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
257655,PIPING ROCK PEPPERMINT SCHNAPPS,750,5.25,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
200242,PEARL APPLE PIE,750,10.5,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
329279,PIPING ROCK PEPPERMINT SCHNAPPS,1750,11.51,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
17724,ARROW CREME DE CACAO BROWN,750,6.75,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
168927,PARAMOUNT CREME DE MENTHE WHITE,750,7.13,LUXCO-ST LOUIS,PEPPERMINT SCHNAPPS
181527,EVERCLEAR LIGHTNIN,750,22.5,LUXCO-ST LOUIS,AMERICAN ALCOHOL
62950,EVERCLEAR ALCOHOL,200,3.47,LUXCO-ST LOUIS,AMERICAN ALCOHOL
330786,EVERCLEAR ALCOHOL,375,5.99,LUXCO-ST LOUIS,AMERICAN ALCOHOL
213280,EVERCLEAR ALCOHOL,750,11.21,LUXCO-ST LOUIS,AMERICAN ALCOHOL
386527,EVERCLEAR ALCOHOL,1750,25.7,LUXCO-ST LOUIS,AMERICAN ALCOHOL
200278,EVERCLEAR ALCOHOL,200,3.47,LUXCO-ST LOUIS,AMERICAN ALCOHOL
288105,EVERCLEAR ALCOHOL,375,6.3,LUXCO-ST LOUIS,AMERICAN ALCOHOL
85156,EVERCLEAR ALCOHOL,750,13.5,LUXCO-ST LOUIS,AMERICAN ALCOHOL
2455,EVERCLEAR ALCOHOL,1750,25.7,LUXCO-ST LOUIS,AMERICAN ALCOHOL
59003,EVERCLEAR ALCOHOL,502,11.78,LUXCO-ST LOUIS,AMERICAN ALCOHOL
434838,EVERCLEAR ALCOHOL 190 PROOF,1750,35.01,LUXCO-ST LOUIS,AMERICAN ALCOHOL
132683,EVERCLEAR 151,1750,28.01,LUXCO-ST LOUIS,AMERICAN ALCOHOL
324167,EVERCLEAR 151,200,3.44,LUXCO-ST LOUIS,AMERICAN ALCOHOL
287080,EVERCLEAR 151,375,5.99,LUXCO-ST LOUIS,AMERICAN ALCOHOL
261673,EVERCLEAR 190PRF,750,16.26,LUXCO-ST LOUIS,AMERICAN ALCOHOL
302329,EVERCLEAR ALCOHOL,1000,16.88,LUXCO-ST LOUIS,AMERICAN ALCOHOL
386126,PEARL GRAPE,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
360790,PEARL CHERRY,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
412416,PEARL APPLE PIE MINI,500,7.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
200114,PEARL APPLE PIE,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
220513,PEARL CHOCOLATE COVERED CHERRY MINI,500,7.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
314217,PEARL CHOCOLATE COVERED CHERRY,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
336559,PEARL COCONUT VODKA,750,8.84,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
244783,PEARL POMEGRANATE VODKA,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
70148,PEARL BLUEBERRY VODKA,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
20395,PEARL RED BERRY VODKA,750,11.78,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
376944,PEARL CARAMEL VODKA,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
161660,PEARL CITRUS,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
248262,PEARL CUCUMBER VODKA,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
250640,PEARL ORANGE VODKA,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
177257,PEARL WEDDING CAKE VODKA MINI,500,7.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
412486,PEARL WEDDING CAKE VODKA,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
438759,PEARL RED BERRY VODKA,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
340377,PEARL PEACH,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
287007,PEARL MINI PARTY PACK,600,4.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
114389,PEARL LIME BASIL,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
185017,PEARL STRAWBERRY BASIL,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
191303,PEARL VANILLA BEAN,750,10.5,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
394809,PEARL CHOCOLATE HAZELNUT,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
118551,PEARL PUMPKIN SPICE,750,11.79,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
442575,PEARL WHIPT VODKA,750,11.78,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
275150,PEARL WEDDING CAKE VODK,750,11.78,LUXCO-ST LOUIS,IMPORTED VODKA - MISC
454679,CACHACA 61(DNO),1000,13.98,LUXCO-ST LOUIS,MISC. IMPORTED CORDIALS & LIQUEURS
206970,CACHACA 61,1000,14.85,LUXCO-ST LOUIS,MISC. IMPORTED CORDIALS & LIQUEURS
72911,ARROW SLOE GIN,750,6.75,LUXCO-ST LOUIS,AMERICAN SLOE GINS
169679,PARAMOUNT SLOE GIN,750,7.13,LUXCO-ST LOUIS,AMERICAN SLOE GINS
10716,PARAMOUNT SLOE GIN,1000,8.13,LUXCO-ST LOUIS,AMERICAN SLOE GINS
179535,PARAMOUNT SLOE GIN,1750,11.59,LUXCO-ST LOUIS,AMERICAN SLOE GINS
229821,PARAMOUNT SLOE GIN,375,2.99,LUXCO-ST LOUIS,AMERICAN SLOE GINS
244027,ARROW SLOE GIN,750,6.75,LUXCO-ST LOUIS,AMERICAN SLOE GINS
346067,DOS GUSANOS MEZCAL,750,12.06,LUXCO-ST LOUIS,TEQUILA
434289,EL MAYOR BLANCO,750,16.5,LUXCO-ST LOUIS,TEQUILA
285072,EXOTICO BLANCO,750,15.0,LUXCO-ST LOUIS,TEQUILA
41925,JUAREZ TEQUILA SILVER,750,9.75,LUXCO-ST LOUIS,TEQUILA
38623,JUAREZ TEQUILA SILVER,1000,10.38,LUXCO-ST LOUIS,TEQUILA
256053,JUAREZ TEQUILA SILVER,1750,19.5,LUXCO-ST LOUIS,TEQUILA
282868,LA PRIMA TEQUILA/WHITE,1000,9.89,LUXCO-ST LOUIS,TEQUILA
262982,EL MAYOR ANEJO TEQUILA,750,24.0,LUXCO-ST LOUIS,TEQUILA
448091,EL MAYOR REPOSADO,750,20.25,LUXCO-ST LOUIS,TEQUILA
280495,DOS GUSANOS MEZCAL,750,12.99,LUXCO-ST LOUIS,TEQUILA
137974,DOS TIRANOS MEZCAL,750,14.07,LUXCO-ST LOUIS,TEQUILA
244636,JUAREZ TEQUILA GOLD,750,9.75,LUXCO-ST LOUIS,TEQUILA
440129,JUAREZ TEQUILA GOLD,1000,10.38,LUXCO-ST LOUIS,TEQUILA
279944,JUAREZ TEQUILA GOLD,1750,19.5,LUXCO-ST LOUIS,TEQUILA
435460,JUAREZ GOLD,200,2.81,LUXCO-ST LOUIS,TEQUILA
118504,EXOTICO REPOSADO,750,15.0,LUXCO-ST LOUIS,TEQUILA
432748,LA PRIMA TEQUILA/GOLD,1000,9.89,LUXCO-ST LOUIS,TEQUILA
151618,LA PRIMA TEQUILA/GOLD,1750,18.0,LUXCO-ST LOUIS,TEQUILA
91676,EL MAYOR ANEJO TEQUILA,750,34.08,LUXCO-ST LOUIS,TEQUILA
55543,EL MAYOR REPOSADO TEQUILA,750,16.62,LUXCO-ST LOUIS,TEQUILA
64951,JUAREZ GOLD TEQUILA,200,3.3,LUXCO-ST LOUIS,TEQUILA
25375,JUAREZ GOLD TEQUILA,375,5.43,LUXCO-ST LOUIS,TEQUILA
285398,JUAREZ SILVER TEQUILA,375,5.43,LUXCO-ST LOUIS,TEQUILA
239480,LA PRIMA VANILLA TEQUILA,1000,5.0,LUXCO-ST LOUIS,TEQUILA
166148,DOS TIRANOS MEZCAL,750,14.07,LUXCO-ST LOUIS,TEQUILA
115698,EL MAYOR EXTRA ANEJO 100% AGAVE HA,750,92.82,LUXCO-ST LOUIS,TEQUILA
98178,EL MAYOR REPOSADO,750,30.08,LUXCO-ST LOUIS,TEQUILA
149049,PEARL RED BERRY,9000,10.5,LUXCO-ST LOUIS,100 PROOF VODKA
282806,PARAMOUNT VODKA 100 PROOF,750,11.25,LUXCO-ST LOUIS,100 PROOF VODKA
31625,PARAMOUNT 100 PROOF VODKA,1750,14.51,LUXCO-ST LOUIS,100 PROOF VODKA
91357,VEEV,750,21.0,LUXCO-ST LOUIS,100 PROOF VODKA
198665,EVERCLEAR VODKA 84 PROOF,1207,3.87,LUXCO-ST LOUIS,OTHER PROOF VODKA
26515,EL DORADO SPECIAL RESERVE RUM,750,30.0,LUXCO-ST LOUIS,BARBADOS RUM
48316,PARAMOUNT BRANDY,1000,8.69,LUXCO-ST LOUIS,AMERICAN GRAPE BRANDIES
171427,ARROW APRICOT FLAV BRANDY,750,8.07,LUXCO-ST LOUIS,APRICOT BRANDIES
133224,ARROW APRICOT FLAV BRANDY,1000,9.57,LUXCO-ST LOUIS,APRICOT BRANDIES
353433,PARAMOUNT APRICOT FLAVORED BRANDY,375,5.33,LUXCO-ST LOUIS,APRICOT BRANDIES
407608,PARAMOUNT APRICOT FLAVORED BRANDY,750,8.22,LUXCO-ST LOUIS,APRICOT BRANDIES
19278,PARAMOUNT APRICOT FLAVORED BRANDY,1000,9.8,LUXCO-ST LOUIS,APRICOT BRANDIES
174417,PARAMOUNT APRICOT FLAVORED BRANDY,1750,16.94,LUXCO-ST LOUIS,APRICOT BRANDIES
151410,ARROW APRICOT BRANDY,375,3.92,LUXCO-ST LOUIS,APRICOT BRANDIES
98012,PARAMOUNT GINGER BRANDY,750,8.23,LUXCO-ST LOUIS,APRICOT BRANDIES
280476,ARROW ORIGINAL BLACKBERRY BRANDY,750,7.88,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
336228,ARROW ORIGINAL BLACKBERRY BRANDY,1750,10.56,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
51629,ARROW BLACKBERRY FLAV BRANDY,375,3.8,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
329028,ARROW BLACKBERRY FLAV BRANDY,750,8.07,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
443914,ARROW BLACKBERRY FLAV BRANDY,1000,9.57,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
195423,PARAMOUNT BLACKBERRY BRANDY,375,5.33,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
67533,PARAMOUNT BLACKBERRY BRANDY,750,8.22,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
329587,PARAMOUNT BLACKBERRY BRANDY,1000,9.8,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
161623,PARAMOUNT BLACKBERRY BRANDY,1750,16.94,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
57686,PARAMOUNT BLACKBERRY BRANDY,200,2.27,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
150215,ARROW BLACKBERRY FLAV BRANDY PET,375,3.92,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
200180,ARROW ORIGINAL BLACKBERRY BRANDY(DNO),375,3.91,LUXCO-ST LOUIS,BLACKBERRY BRANDIES
158808,ARROW WILD CHERRY FLAV BRANDY,750,8.07,LUXCO-ST LOUIS,CHERRY BRANDIES
116968,PARAMOUNT CHERRY BRANDY,375,5.33,LUXCO-ST LOUIS,CHERRY BRANDIES
308053,PARAMOUNT CHERRY FLAVORED BRANDY,750,8.22,LUXCO-ST LOUIS,CHERRY BRANDIES
343151,PARAMOUNT CHERRY BRANDY,1000,9.78,LUXCO-ST LOUIS,CHERRY BRANDIES
215503,PARAMOUNT PEACH FLAVORED BRANDY,750,8.22,LUXCO-ST LOUIS,PEACH BRANDIES
354709,PARAMOUNT PEPPERMINT SCHNAPPS,375,3.42,LUXCO-ST LOUIS,TRIPLE SEC
134330,ARROW TRIPLE SEC,1000,3.45,LUXCO-ST LOUIS,TRIPLE SEC
69783,ARROW TRIPLE SEC,1000,3.51,LUXCO-ST LOUIS,TRIPLE SEC
313722,JUAREZ TRIPLE SEC,750,4.01,LUXCO-ST LOUIS,TRIPLE SEC
262098,JUAREZ TRIPLE SEC,1000,3.63,LUXCO-ST LOUIS,TRIPLE SEC
105471,JUAREZ TRIPLE SEC,1000,3.99,LUXCO-ST LOUIS,TRIPLE SEC
418690,LA PRIMA TRIPLE SEC,1000,4.5,LUXCO-ST LOUIS,TRIPLE SEC
422044,PARAMOUNT TRIPLE SEC,750,5.13,LUXCO-ST LOUIS,TRIPLE SEC
125337,PARAMOUNT TRIPLE SEC,1000,5.76,LUXCO-ST LOUIS,TRIPLE SEC
113233,PARAMOUNT TRIPLE SEC,375,3.81,LUXCO-ST LOUIS,TRIPLE SEC
387869,PARAMOUNT TRIPLE SEC,1750,11.57,LUXCO-ST LOUIS,TRIPLE SEC
392162,JUAREZ TRIPLE SEC,1750,6.98,LUXCO-ST LOUIS,TRIPLE SEC
178837,ARROW TRIPLE SEC,1000,3.51,LUXCO-ST LOUIS,TRIPLE SEC
110054,ARROW CINNAMON SCHNAPPS,50,0.69,LUXCO-ST LOUIS,CINNAMON SCHNAPPS
18573,ARROW CINNAMON SCHNAPPS,750,5.96,LUXCO-ST LOUIS,CINNAMON SCHNAPPS
435073,ARROW CINNAMON SCHNAPPS,1000,6.51,LUXCO-ST LOUIS,CINNAMON SCHNAPPS
353548,ARROW CINNAMON SCHNAPPS,1000,7.19,LUXCO-ST LOUIS,CINNAMON SCHNAPPS
214271,ARROW AMARETTO,750,5.03,LUXCO-ST LOUIS,AMERICAN AMARETTO
353364,ARROW AMARETTO,1000,5.66,LUXCO-ST LOUIS,AMERICAN AMARETTO
133517,PARAMOUNT AMARETTO,750,5.07,LUXCO-ST LOUIS,AMERICAN AMARETTO
402225,PARAMOUNT AMARETTO,1000,6.08,LUXCO-ST LOUIS,AMERICAN AMARETTO
170283,PARAMOUNT AMARETTO,1750,12.11,LUXCO-ST LOUIS,AMERICAN AMARETTO
202983,PARAMOUNT AMARETTO 12PAK,375,3.44,LUXCO-ST LOUIS,AMERICAN AMARETTO
105700,PARAMOUNT AMARETTO (DNO NOW 12),375,3.09,LUXCO-ST LOUIS,AMERICAN AMARETTO
2641,ARROW AMARETTO,750,6.75,LUXCO-ST LOUIS,AMERICAN AMARETTO
402696,ARROW SMACKER'S SOUR APPLE,750,7.52,LUXCO-ST LOUIS,APPLE SCHNAPPS
254285,PARAMOUNT APPLE'N'SCHNAPPS,750,6.18,LUXCO-ST LOUIS,APPLE SCHNAPPS
254432,COLONIAL CLUB APPLE SCHNAPPS,750,4.25,LUXCO-ST LOUIS,APPLE SCHNAPPS
138289,ARROW SMACKER'S SOUR GRAPE,750,7.52,LUXCO-ST LOUIS,GRAPE SCHNAPPS
239774,COLONIAL CLUB GRAPE SCHNAPPS,750,3.95,LUXCO-ST LOUIS,GRAPE SCHNAPPS
366993,ARROW SMACKER'S WATERMELON,750,7.52,LUXCO-ST LOUIS,WATERMELON SCHNAPPS
376203,ARROW PEACH SCHNAPPS,750,6.51,LUXCO-ST LOUIS,PEACH SCHNAPPS
389397,ARROW PEACH SCHNAPPS,1000,7.5,LUXCO-ST LOUIS,PEACH SCHNAPPS
45330,PARAMOUNT PEACH SCHNAPPS,750,7.13,LUXCO-ST LOUIS,PEACH SCHNAPPS
254196,PARAMOUNT PEACH SCHNAPPS,1000,8.13,LUXCO-ST LOUIS,PEACH SCHNAPPS
144540,COLONIAL CLUB PEACH SCHNAPPS,750,3.94,LUXCO-ST LOUIS,PEACH SCHNAPPS
369150,ARROW RASPBERRY SCHNAPPS,750,6.51,LUXCO-ST LOUIS,RASPBERRY SCHNAPPS
260621,ARROW RASPBERRY SCHNAPPS,1000,7.5,LUXCO-ST LOUIS,RASPBERRY SCHNAPPS
459354,PARAMOUNT BLACK RASPBERRY SCHNAPPS,750,5.81,LUXCO-ST LOUIS,RASPBERRY SCHNAPPS
362958,HOT SHOT TROPICAL SCHNAPPS,1000,9.24,LUXCO-ST LOUIS,TROPICAL FRUIT SCHNAPPS
6409,ARROW CREME DE CACAO BROWN,750,6.75,LUXCO-ST LOUIS,DARK CREME DE CACAO
361152,PARAMOUNT CREME DE CACAO/DARK,750,7.13,LUXCO-ST LOUIS,DARK CREME DE CACAO
444697,COLONIAL CLUB CRM D CACAO DARK,375,2.6,LUXCO-ST LOUIS,DARK CREME DE CACAO
168224,ARROW CREME DE CACAO WHITE,750,6.75,LUXCO-ST LOUIS,WHITE CREME DE CACAO
327408,PARAMOUNT CREME DE CACAO/WHITE,750,7.13,LUXCO-ST LOUIS,WHITE CREME DE CACAO
212652,PARAMOUNT CREME DE CACAO WHITE,375,3.38,LUXCO-ST LOUIS,WHITE CREME DE CACAO
123975,ARROW CREME DE MENTHE GREEN,750,6.75,LUXCO-ST LOUIS,GREEN CREME DE MENTHE
216508,PARAMOUNT CREME DE MENTHE/GREEN,750,7.13,LUXCO-ST LOUIS,GREEN CREME DE MENTHE
303932,PARAMOUNT CREME DE MENTHE/WHITE,750,7.13,LUXCO-ST LOUIS,WHITE CREME DE MENTHE
165362,ARROW CREME DE ALMOND,750,6.75,LUXCO-ST LOUIS,CREME DE ALMOND
52733,ARROW CREME DE ALMOND,750,6.75,LUXCO-ST LOUIS,CREME DE ALMOND
260732,PARAMOUNT CREME DE ALMOND,750,6.98,LUXCO-ST LOUIS,CREME DE ALMOND
116624,ARROW MCDALE'S BUTTERSCOTCH SCHNAPPS,375,3.36,LUXCO-ST LOUIS,BUTTERSCOTCH SCHNAPPS
283573,ARROW MCDALE'S BUTTERSCOTCH SCHNAPPS,750,6.51,LUXCO-ST LOUIS,BUTTERSCOTCH SCHNAPPS
181948,ARROW MACKDALE'S BUTTERSCOTCH SCHNAPPS,1000,6.51,LUXCO-ST LOUIS,BUTTERSCOTCH SCHNAPPS
23144,PARAMOUNT BUTTERSCOTCH SCHNAPPS,750,7.13,LUXCO-ST LOUIS,BUTTERSCOTCH SCHNAPPS
387478,ARROW SPEARMINT SCHNAPPS,750,4.46,LUXCO-ST LOUIS,SPEARMINT SCHNAPPS
235905,ARROW SPEARMINT SCHNAPPS,1000,7.5,LUXCO-ST LOUIS,SPEARMINT SCHNAPPS
451024,PARAMOUNT STRAWBERRY SCHNAPPS,750,7.13,LUXCO-ST LOUIS,STRAWBERRY SCHNAPPS
390966,ARROW ANISETTE,750,6.75,LUXCO-ST LOUIS,ANISETTE
225279,GLENFIDDICH 12YR 2010 HOLIDAY PACK,750,32.19,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
93493,BALVENIE TRIO PACK,150,9.83,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
194830,GLENFIDDICH 45 YR COMBO,603,46.01,"WILLIAM GRANT AND SONS, INC.",CANADIAN WHISKIES
41007,BALVENIE TRIO PACK,150,12.0,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
383488,GIBSON'S FINEST AGED 12YR,750,23.75,"WILLIAM GRANT AND SONS, INC.",CANADIAN WHISKIES
175086,GLENFIDDICH TRIO PACK,150,11.52,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
241752,GLENFIDDICH 30 YR SCOTCH,750,639.0,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
291060,GLENFIDDICH 15YR CASK STRENGTH SCOTCH,750,31.76,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
426947,GLENFIDDICH 18 YR ANCIENT RESERVE,750,71.66,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
291728,GLENFIDDICH 15 YR SOLERA RESERVA,750,48.0,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
405714,GLENFIDDICH 18YR,750,74.97,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
413870,GLENFIDDICH 14YR,750,40.01,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
72715,STOLICHNAYA GOLD 98 GIFT,750,20.58,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
407370,GLENFIDDICH 40YR,750,1725.0,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
380438,EL MAYOR 50ML TRIAL PACK,150,4.5,LUXCO-ST LOUIS,DECANTERS & SPECIALTY PACKAGES
272667,SALVADOR'S TOP SHELF,1750,12.75,LUXCO-ST LOUIS,AMERICAN COCKTAILS
258335,BALVENIE 1974 SINGLE CASK,750,562.5,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
445776,GLENFIDDICH 21YR GRAN RESERVA HA,750,139.99,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
348053,STOLICHNAYA WITH ICE SHOT PACK,750,16.79,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
443103,STOLICHNAYA RASPBERI WITH LEMONADE,750,16.79,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
358845,STOLICHNAYA RUSSIAN VODKA GIFT,750,18.36,"WILLIAM GRANT AND SONS, INC.",DECANTERS & SPECIALTY PACKAGES
360639,RAYNAL BRANDY,750,11.96,"WILLIAM GRANT AND SONS, INC.",IMPORTED GRAPE BRANDIES
108343,ARMDALE VODKA,750,25.73,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
237704,STOLICHNAYA CITROS,750,16.8,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
171962,STOLI KAFYA (COFFEE),750,16.8,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
327799,STOLICHNAYA GOLD VODKA,750,20.58,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
368700,STOLICHNAYA RUSSIAN VODKA 80PRF,603,14.48,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
399983,REYKA VODKA,750,16.46,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
331147,STOLICHNAYA RUSSIAN VODKA 100PRF,750,10.4,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
184488,REYKA,1750,27.75,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
30155,STOLICHNAYA BLUEBERI VODKA,502,11.21,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
212351,STOLI PERSIK (PEACH),750,18.36,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
360549,STOLI ZINAMON (CINNAMON),750,16.8,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
459546,BALVENIE 12YR DOUBLEWOOD SINGLE MALT SCOTCH,750,51.89,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
116481,STOLI BLAKBERI,750,18.36,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
253084,BALVENIE FOUNDERS RESERVE,750,41.63,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
270224,BALVENIE CARIBBEAN CASK 14YR,750,59.94,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
412981,BALVENIE 15YR SHERRY CASK,750,87.75,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
450404,BALVENIE 15YR SINGLE BARREL SCOTCH,750,64.8,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
119942,BALVENIE 17YR RUM CASK SINGLE MALT(DNO),750,100.47,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
335235,BALVENIE 21YR PORTWOOD SCOTCH,750,122.75,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
303776,BALVENIE 21YR,750,181.83,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
233644,BALVENIE 17YR MADEIRA CASK,750,100.47,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
422905,BALVENIE NEW WOOD 17 YEAR SCOTCH,750,69.23,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
86633,"BALVENIE SHERRY OAK, 17 YEAR (DNO)",750,94.61,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
84810,BALVENIE 17YR NEW OAK SCOTCH(DNO),750,94.61,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
34843,BALVENIE TUN 140(DNO),750,199.5,"WILLIAM GRANT AND SONS, INC.",SINGLE MALT SCOTCH
253775,STOLICHNAYA GALA APPLIK,1750,35.19,"WILLIAM GRANT AND SONS, INC.",IMPORTED VODKA
383496,SAILOR JERRY SPICED NAVY RUM,375,7.2,"WILLIAM GRANT AND SONS, INC.",SPICED RUM
33993,SAILOR JERRY SPICED NAVY RUM,750,14.48,"WILLIAM GRANT AND SONS, INC.",SPICED RUM
441751,SAILOR JERRY SPICED NAVY RUM,1000,17.67,"WILLIAM GRANT AND SONS, INC.",SPICED RUM
170665,SAILOR JERRY SPICED NAVY RUM,1750,28.88,"WILLIAM GRANT AND SONS, INC.",SPICED RUM
